composition,glass formation ability
Ti4Ni21,FALSE
Ti4Si,TRUE
Ti4Si5Ni16,TRUE
Ti4SiNi5,TRUE
Ti5(AlCu4)3,TRUE
Ti5(Nb4Si)3,TRUE
Ti5.9Al94.1,FALSE
Ti50Cu13Ni37,FALSE
Ti51Al15Cu34,TRUE
Ti52.5Nb30Si17.5,TRUE
Ti57.5Nb25Si17.5,TRUE
Ti57Al5Cu38,TRUE
Ti57Be43,FALSE
Ti57Nb30Si13,FALSE
Ti58(Al5Ni)7,TRUE
Ti59Be41,TRUE
Ti5Al2Cu3,TRUE
Ti5Al2Ni3,TRUE
Ti5Al3Cu2,FALSE
Ti5Al41Ni54,FALSE
Ti5Al4Cu,FALSE
Ti5Al54Ni41,FALSE
Ti5Al7Cu8,FALSE
Ti5AlNi4,TRUE
Ti5Be4Si,FALSE
Ti5Co17B3,TRUE
Ti5Cu2Ni3,TRUE
Ti5Cu3Ni2,TRUE
Ti5Cu4Ni,TRUE
Ti5CuNi4,FALSE
Ti5FeCu4,TRUE
Ti5Nb3Si2,FALSE
Ti5Si2Ni3,TRUE
Ti5SiNi4,TRUE
Ti6(Co3B)11,TRUE
Ti6(CuNi)7,FALSE
Ti61Be39,TRUE
Ti61Cu16Ni23,TRUE
Ti62.5Be37.5,TRUE
Ti63Be37,TRUE
Ti67.5Nb15Si17.5,TRUE
Ti67Ni33,TRUE
Ti6Al3Cu,FALSE
Ti6Al9Ni5,TRUE
Ti6AlCu3,TRUE
Ti6AlNi3,TRUE
Ti6Be3Si,FALSE
Ti6Co35B9,TRUE
Ti6Cu3Ni,TRUE
Ti6CuNi3,TRUE
Ti6Nb11Si3,TRUE
Ti6Nb3Si,FALSE
Ti6SiNi3,TRUE
Ti7Al11Cu2,FALSE
Ti7Al12Cu,FALSE
Ti7Al13,FALSE
Ti7Al2Cu,FALSE
Ti7Al3,FALSE
Ti7Al3Cu10,TRUE
Ti7Al9Cu4,FALSE
Ti7AlCu12,TRUE
Ti7AlCu2,FALSE
Ti7Be2Si,TRUE
Ti7Be3,FALSE
Ti7Co2B,TRUE
Ti7Cu2Ni,TRUE
Ti7Cu3,FALSE
Ti7CuNi2,TRUE
Ti7Fe2B,TRUE
Ti7Fe82B11,TRUE
Ti7Fe83B10,TRUE
Ti7Nb10Si3,TRUE
Ti7Nb2Si,FALSE
Ti7Ni13,FALSE
Ti7Ni18,FALSE
Ti7Ni2B,TRUE
Ti7Ni3,TRUE
Ti7Si2Ni,FALSE
Ti7SiNi2,TRUE
Ti7V2Si,FALSE
Ti7VSi2,TRUE
Ti8(Co11B3)3,TRUE
Ti8(Nb3Si)3,TRUE
Ti8(SiNi3)3,TRUE
Ti87Si13,TRUE
Ti8Al17,TRUE
Ti8Al5Cu7,TRUE
Ti8Al5Ni7,TRUE
Ti8AlCu,FALSE
Ti8AlCu11,TRUE
Ti8Co31B11,TRUE
Ti8CuNi,FALSE
Ti8FeCu11,TRUE
Ti8NbSi,FALSE
Ti8Ni17,TRUE
Ti8P19Pd73,TRUE
Ti8Si5Ni12,TRUE
Ti8SiNi,TRUE
Ti8SiNi11,TRUE
Ti9Al,FALSE
Ti9Al10Cu,FALSE
Ti9Al11,FALSE
Ti9Al2Ni9,FALSE
Ti9Al3Cu8,TRUE
Ti9Al4Cu7,TRUE
Ti9Al5Cu6,FALSE
Ti9Al5Ni6,TRUE
Ti9Al6Ni5,TRUE
Ti9Al9Cu2,FALSE
Ti9Al9Ni7,TRUE
Ti9AlCu10,TRUE
Ti9AlNi10,FALSE
Ti9Be,FALSE
Ti9Cu,FALSE
Ti9Cu11,TRUE
Ti9Cu9Ni2,TRUE
Ti9Nb8Si3,TRUE
Ti9Ni,FALSE
Ti9Ni11,FALSE
Ti9Si,FALSE
Ti9Si2Ni9,FALSE
Ti9Si3Ni8,TRUE
Ti9Si4Ni7,TRUE
Ti9SiNi10,FALSE
Ti9V8Si3,TRUE
TiAl10Cu9,TRUE
TiAl11Cu8,TRUE
TiAl12Cu7,FALSE
TiAl2Cu7,FALSE
TiAl2Ni,TRUE
TiAl3Cu,FALSE
TiAl4,FALSE
TiAl4Cu5,TRUE
TiAl4Ni5,FALSE
TiAl5Cu4,TRUE
TiAl9,FALSE
TiAlCu2,TRUE
TiAlCu3,TRUE
TiBe,FALSE
TiCo19B5,TRUE
TiCu,TRUE
TiCu2Ni7,FALSE
TiCu3,TRUE
TiCu4,FALSE
TiCu5Ni4,FALSE
TiCu7Ni2,FALSE
TiCu8Ni,FALSE
TiCu9,FALSE
TiCuNi3,FALSE
TiCuNi8,FALSE
TiFe15B4,TRUE
TiFe19B5,TRUE
TiNb16Si3,TRUE
TiNb2Si,FALSE
TiNi,FALSE
TiNi15P4,TRUE
TiNi19P5,TRUE
TiNi3,FALSE
TiNi7P2,TRUE
TiNi9,FALSE
TiSi4,TRUE
U20.6Si20.6Pd58.8,TRUE
V10Co76.5B13.5,TRUE
V15Co72.25B12.75,TRUE
V15Fe69B16,TRUE
V15Fe71B14,TRUE
V15Fe73B12,FALSE
V25Co63.75B11.25,TRUE
V3Fe15B2,FALSE
V4(Fe25B7)3,TRUE
V5(Fe13B2)3,TRUE
V5(Fe14B)3,FALSE
V5Co17B3,TRUE
V5Co80.75B14.25,TRUE
V5Fe37B8,TRUE
V5Fe38B7,TRUE
V5Fe41B4,FALSE
V5Fe43B2,FALSE
V5Fe79B16,TRUE
V5Fe81B14,TRUE
V5Fe83B12,TRUE
V5Fe87B8,FALSE
V5Fe89B6,FALSE
V5Fe91B4,FALSE
V7Fe76P17,TRUE
V7Fe79B14,TRUE
V9Fe74P17,TRUE
VFe15B4,TRUE
VFe17B2,FALSE
VFe39B10,TRUE
VFe8B,FALSE
Y(CoB)2,TRUE
Y(Mg23Cu10)3,TRUE
Y(Mg28Cu5)3,FALSE
Y(Mg2Ag)3,TRUE
Y(Mg2Cu)3,TRUE
Y(Mg2Ni)3,TRUE
Y(MgAg)2,TRUE
Y(MgCu)2,TRUE
Y(MgNi)2,FALSE
Y10(Al29Ni)3,TRUE
Y10Mg89Cu,FALSE
Y11Al5Ni4,TRUE
Y11Al89,TRUE
Y12.5Mg77.5Mn10,FALSE
Y12.5Mg87.5,FALSE
Y12Al5Cu8,TRUE
Y12Mg5Cu8,TRUE
Y13Al82Ni5,TRUE
Y13Al87,TRUE
Y15Mg48Cu37,TRUE
Y15Mg81Mn4,FALSE
Y15Mg83Mn2,FALSE
Y15Mg84Cu,TRUE
Y2(Al5Ni)3,TRUE
Y2(Mg5Cu)3,TRUE
Y2(Mg5Ni)3,TRUE
Y2.5Mg87.5Mn10,FALSE
Y2.5Mg89.5Mn8,FALSE
Y2.5Mg91.5Mn6,TRUE
Y2.5Mg93.5Mn4,FALSE
Y2.5Mg95.5Mn2,FALSE
Y20Mg79Cu,FALSE
Y21Al15Cu14,TRUE
Y27Al5Cu18,TRUE
Y2Al17Ni,TRUE
Y2Al23,TRUE
Y2Al5Ni3,TRUE
Y2Al7Ni,FALSE
Y2Mg13Ag5,TRUE
Y2Mg13Cu5,TRUE
Y2Mg13Ni5,TRUE
Y2Mg17Ag,FALSE
Y2Mg17Cu,TRUE
Y2Mg17Ni,TRUE
Y2Mg2Ag,TRUE
Y2Mg3Ag5,TRUE
Y2Mg5Ag3,TRUE
Y2Mg5Cu3,TRUE
Y2Mg5Ni3,TRUE
Y2Mg7Ag,TRUE
Y2Mg7Cu,TRUE
Y2Mg7Ni,FALSE
Y2MgAg2,FALSE
Y2MgCu2,FALSE
Y2MgNi2,TRUE
Y3(Al10Cu)2,TRUE
Y3(Mg10Cu)2,TRUE
Y3Al12Ni5,TRUE
Y3Al13Ni4,TRUE
Y3Al14Ni3,TRUE
Y3Al15Ni2,TRUE
Y3Al16Ni,FALSE
Y3Al17,TRUE
Y3Al22,TRUE
Y3Al87Ni10,TRUE
Y3Al88Ni9,TRUE
Y3Cu2,TRUE
Y3Mg11Ag6,TRUE
Y3Mg12Ag5,TRUE
Y3Mg12Cu5,TRUE
Y3Mg12Ni5,TRUE
Y3Mg13Ni4,TRUE
Y3Mg14Cu3,TRUE
Y3Mg14Ni3,TRUE
Y3Mg15Cu2,TRUE
Y3Mg15Ni2,TRUE
Y3Mg16Ag,TRUE
Y3Mg16Ni,FALSE
Y3Mg17,TRUE
Y3Mg2Ag5,FALSE
Y3Mg3Ag4,TRUE
Y3Mg3Cu4,TRUE
Y3Mg3Ni4,TRUE
Y3Mg4Ag3,TRUE
Y3Mg4Cu3,TRUE
Y3Mg4Ni3,TRUE
Y3Mg5Ag2,TRUE
Y3Mg5Cu2,TRUE
Y3Mg5Ni2,TRUE
Y3Mg6Ag,TRUE
Y3Mg6Cu,FALSE
Y3MgAg,FALSE
Y4(MgAg)3,TRUE
Y4(MgCu)3,FALSE
Y4Al11Ni5,TRUE
Y4Al13Ni3,FALSE
Y4Al15Ni,FALSE
Y4Mg13Ni3,TRUE
Y4Mg15Cu,FALSE
Y4Mg21,TRUE
Y4Mg5Ag,FALSE
Y5(Mg14Mn)3,TRUE
Y51Al15Cu34,TRUE
Y57Al5Cu38,TRUE
Y5Al41Ni4,TRUE
Y5Mg13Cu2,TRUE
Y5Mg2Ag3,FALSE
Y5Mg3Ag2,TRUE
Y5Mg41Mn4,FALSE
Y5Mg43Mn2,TRUE
Y5Mg44Mn,TRUE
Y5Mg87Mn8,TRUE
Y5Mg89Mn6,TRUE
Y5Mg91Mn4,TRUE
Y5Mg93Mn2,FALSE
Y6Mg13Cu,FALSE
Y6Mg15Cu4,TRUE
Y6Mg43Mn,TRUE
Y7(Al26Ni5)3,TRUE
Y7.5Mg82.5Mn10,FALSE
Y7.5Mg84.5Mn8,FALSE
Y7.5Mg86.5Mn6,TRUE
Y7.5Mg88.5Mn4,TRUE
Y7.5Mg90.5Mn2,FALSE
Y7Al43,TRUE
Y8Al87Ni5,TRUE
Y9(Mg5Cu3)2,TRUE
Y9Al85Cu6,TRUE
Y9Al91,TRUE
YAl15Ni4,FALSE
YAl16Ni3,TRUE
YAl17Ni2,TRUE
YAl18Ni,TRUE
YAl3Ni,TRUE
YAl44Ni5,TRUE
YAl7Ni2,TRUE
YAl8Ni,TRUE
YAl9,TRUE
YMg11Cu8,TRUE
YMg13Ni6,TRUE
YMg14Ag5,TRUE
YMg14Cu5,TRUE
YMg15Ni4,TRUE
YMg16Ag3,TRUE
YMg16Cu3,TRUE
YMg16Mn3,FALSE
YMg16Ni3,TRUE
YMg17Ag2,FALSE
YMg17Cu2,TRUE
YMg17Ni2,TRUE
YMg18Ag,FALSE
YMg18Cu,FALSE
YMg18Ni,FALSE
YMg19,FALSE
YMg3,FALSE
YMg3Ag,TRUE
YMg3Cu,TRUE
YMg3Ni,TRUE
YMg4,FALSE
YMg4Ag5,FALSE
YMg59Cu40,TRUE
YMg5Ag4,TRUE
YMg5Ni4,FALSE
YMg79Cu20,TRUE
YMg7Ag2,TRUE
YMg7Cu2,TRUE
YMg7Ni2,TRUE
YMg89Cu10,FALSE
YMg8Ag,TRUE
YMg8Cu,TRUE
YMg8Ni,TRUE
YMg9,FALSE
YMgAg3,FALSE
Yb11Cu39,TRUE
Yb18Cu7,TRUE
Yb20.22Ce25.73Cu54.05,TRUE
Yb28.42Ce20.56Cu51.02,TRUE
Yb9Cu41,TRUE
Zn29Cu70Pb,TRUE
Zr(Al2Ni)3,TRUE
Zr(AlNi)2,FALSE
Zr(AlNi2)3,FALSE
Zr(CrCo2)3,TRUE
Zr(CuNi)2,FALSE
Zr(Fe2Co)3,TRUE
Zr(Fe5B)4,TRUE
Zr(FeCo2)3,TRUE
Zr10(Fe7Co3)9,TRUE
Zr10(Fe7Ni3)9,TRUE
Zr10(Fe9Co)9,TRUE
Zr10(Fe9Ni)9,TRUE
Zr10(FeNi9)9,TRUE
Zr10.2V10.6Co79.2,TRUE
Zr10.4Cr10.6Co79,TRUE
Zr10.5Co79.5Mo10,TRUE
Zr10.5Co80Mo9.5,TRUE
Zr10.8Cr11.2Co78,TRUE
Zr10Al0.018Fe89.982,TRUE
Zr10Al0.036Fe89.964,TRUE
Zr10Al0.054Fe89.946,TRUE
Zr10Al0.09Fe89.91,TRUE
Zr10Al22.5Fe67.5,TRUE
Zr10Al3Ni7,TRUE
Zr10AlNi9,TRUE
Zr10Cr17.1Co72.9,TRUE
Zr10Cr17Fe73,TRUE
Zr10Cr3Ni7,TRUE
Zr10Cr7Fe83,TRUE
Zr10Cu7Ni3,TRUE
Zr10Cu9B,TRUE
Zr10Fe22.5Co67.5,TRUE
Zr10Fe67.5Co22.5,TRUE
Zr10Fe76.5Ni13.5,TRUE
Zr10Fe89.91Ge0.09,TRUE
Zr10Fe89.91Si0.09,TRUE
Zr10Fe89.946Ge0.054,TRUE
Zr10Fe89.946Si0.054,TRUE
Zr10Fe89.964Ge0.036,TRUE
Zr10Fe89.964Si0.036,TRUE
Zr10Fe89.982Ge0.018,TRUE
Zr10Fe89.982Si0.018,TRUE
Zr10Ni73B17,TRUE
Zr10Ti3Si7,TRUE
Zr10Ti4Cu11,TRUE
Zr10Ti7Si3,TRUE
Zr10V0.018Fe89.982,TRUE
Zr10V0.036Fe89.964,TRUE
Zr10V0.054Fe89.946,TRUE
Zr10V0.09Fe89.91,TRUE
Zr11(Al2Ni)3,TRUE
Zr11(AlNi2)3,TRUE
Zr11(Cu2Ni)3,TRUE
Zr11(CuNi2)3,TRUE
Zr11(Nb2Ge)3,TRUE
Zr11(Nb2Si)3,TRUE
Zr11(Ta2Si)3,TRUE
Zr11(Ti2Si)3,TRUE
Zr11(TiSi2)3,TRUE
Zr11(V2Si)3,TRUE
Zr11.2Co78Mo10.8,TRUE
Zr11.2Co82.2W6.6,TRUE
Zr11.4Cr11.6Co77,TRUE
Zr11.5Co74.5W14,TRUE
Zr11.5Fe84B4.5,TRUE
Zr11Al2Ni7,TRUE
Zr11Al4Cu5,TRUE
Zr11Al4Ni5,TRUE
Zr11Al57Ni32,TRUE
Zr11Al5Co4,TRUE
Zr11Al5Ni4,TRUE
Zr11AlNi8,TRUE
Zr11Be7Nb2,TRUE
Zr11Be9,TRUE
Zr11Cu14,TRUE
Zr11Cu5Ni4,TRUE
Zr11Cu7B2,TRUE
Zr11Cu8B,TRUE
Zr11Fe89,TRUE
Zr11Nb8Si,FALSE
Zr11Ti22Cu17,FALSE
Zr11Ti4Si5,TRUE
Zr11Ti5Si4,TRUE
Zr12.2V12Co75.8,TRUE
Zr12.5Co74.5Mo13,TRUE
Zr12.5Co80.5W7,TRUE
Zr12Al3Cu5,TRUE
Zr12Al3Ni5,TRUE
Zr12Al5Ni3,TRUE
Zr12Al7Ni,FALSE
Zr12Al8Ni5,TRUE
Zr12AlNi7,TRUE
Zr12Be5Nb3,FALSE
Zr12Be7Nb,TRUE
Zr12Cr12.6Co75.4,TRUE
Zr12Cr3Ni5,TRUE
Zr12Cu3Ni5,TRUE
Zr12Cu5Ni3,TRUE
Zr12Cu7B,TRUE
Zr12Fe75B13,TRUE
Zr12Fe83B5,TRUE
Zr12Fe85B3,TRUE
Zr12Ti23Si65,TRUE
Zr12Ti3Si5,TRUE
Zr12Ti5Si3,TRUE
Zr12V15Ni23,TRUE
Zr13(Al19Ni10)3,TRUE
Zr13(Al2Ni)4,TRUE
Zr13(Ti4Si25)3,TRUE
Zr13(TiSi5)2,TRUE
Zr13Al2Cu5,TRUE
Zr13Al2Ni5,TRUE
Zr13Al3Cu4,TRUE
Zr13Al3Ni4,TRUE
Zr13Al4Cu3,TRUE
Zr13Al4Ni3,TRUE
Zr13Al5Ni2,TRUE
Zr13AlCu6,TRUE
Zr13AlNi6,TRUE
Zr13Be4Nb3,FALSE
Zr13Be5Nb2,FALSE
Zr13Be6Nb,TRUE
Zr13Be7,TRUE
Zr13Co5Pd2,TRUE
Zr13Co6Pd,TRUE
Zr13Co74W13,TRUE
Zr13Cr4Si3,TRUE
Zr13Cu5B2,TRUE
Zr13Cu6B,TRUE
Zr13Fe85B2,TRUE
Zr13Fe87,FALSE
Zr13Ge3Mo4,TRUE
Zr13Nb4Ge3,TRUE
Zr13Nb4Si3,TRUE
Zr13Nb6Si,FALSE
Zr13Si3Mo4,TRUE
Zr13Ta4Ge3,TRUE
Zr13Ta4Si3,TRUE
Zr13Ti3Si4,TRUE
Zr13Ti4Ge3,TRUE
Zr13Ti4Si3,TRUE
Zr13V10Ni27,TRUE
Zr13V2Ni5,TRUE
Zr13V4Ge3,TRUE
Zr13V4Si3,TRUE
Zr14(Al5Ni7)3,TRUE
Zr14(AlFe)3,TRUE
Zr14(AlNi)3,TRUE
Zr14(AlNi3)9,TRUE
Zr14(CrNi)3,TRUE
Zr14(MnAl)3,TRUE
Zr14(SiMo)3,TRUE
Zr14(TiSi)3,TRUE
Zr14.5Co65.5Mo20,TRUE
Zr14.5V18Co67.5,TRUE
Zr14.8V16Co69.2,TRUE
Zr14Al11Ni25,TRUE
Zr14Al13Ni23,TRUE
Zr14Al5Ni,TRUE
Zr14AlNi5,TRUE
Zr14Cu5B,TRUE
Zr14Ni7B4,TRUE
Zr15(Ni3B2)2,TRUE
Zr15(Ni4B)2,TRUE
Zr15.2V12Co72.8,TRUE
Zr15.4Co68.6Mo16,TRUE
Zr15.5V10Co74.5,TRUE
Zr15.6Co76.4W8,TRUE
Zr15.7Co70.3Mo14,TRUE
Zr15.7V8Co76.3,TRUE
Zr15.8Co78.2W6,TRUE
Zr15Al17Ni18,TRUE
Zr15Al2Ni3,TRUE
Zr15Al3Ni2,TRUE
Zr15Al3Ni32,TRUE
Zr15Al57Ni28,TRUE
Zr15Al7Ni3,TRUE
Zr15AlNi4,TRUE
Zr15Co67Mo18,TRUE
Zr15Cr2Si3,TRUE
Zr15Cu4B,TRUE
Zr15Cu4Ni,FALSE
Zr15CuNi4,FALSE
Zr15Fe2Si3,TRUE
Zr15Fe72B13,TRUE
Zr15Fe82B3,FALSE
Zr15Ge3Mo2,TRUE
Zr15Nb2Ge3,TRUE
Zr15Nb2Si3,TRUE
Zr15Ni9B,TRUE
Zr15Si302,TRUE
Zr15Si3Mo2,TRUE
Zr15Si3Ru2,TRUE
Zr15Ta2Si3,TRUE
Zr15Ti2Si3,TRUE
Zr15Ti3Si2,TRUE
Zr15Ti4Si,TRUE
Zr15V14Co71,TRUE
Zr15V2Ge3,TRUE
Zr15V2Si3,TRUE
Zr16(AlNi)17,TRUE
Zr16(Co11B)7,TRUE
Zr16.3Co75.7Mo8,TRUE
Zr16.3Co79.7Mo4,TRUE
Zr16.5Co77.5Mo6,TRUE
Zr16.5Cr16Co67.5,TRUE
Zr16Al3Ni,TRUE
Zr16AlNi3,TRUE
Zr16AlNi33,TRUE
Zr16Co71B13,TRUE
Zr16Cu3B,TRUE
Zr16Ni9,TRUE
Zr16Si3Mo,TRUE
Zr16Ti3Si,TRUE
Zr16TiSi3,TRUE
Zr17(Al6Ni5)3,TRUE
Zr17(Ni3P)2,TRUE
Zr17(SiNi3)2,TRUE
Zr17.5Cr10Co72.5,TRUE
Zr17.5Cr4Co78.5,TRUE
Zr17.5Cr6Co76.5,TRUE
Zr17.5Cr8Co74.5,TRUE
Zr17.5Cu80B2.5,TRUE
Zr17Al2Ni,FALSE
Zr17Al57Ni26,TRUE
Zr17Al59Ni24,TRUE
Zr17Al65Ni18,TRUE
Zr17AlNi2,TRUE
Zr17Cr12Co71,TRUE
Zr17Cr14Co69,TRUE
Zr17Cr2Co81,TRUE
Zr17Ge3,TRUE
Zr17Si3,TRUE
Zr17Ti13Si20,TRUE
Zr17Ti3,TRUE
Zr17Ti8Cu75,FALSE
Zr18Cu7,FALSE
Zr18Ni6P,TRUE
Zr18Ni7,TRUE
Zr18SiNi6,TRUE
Zr18Ti35Cu47,TRUE
Zr19Cu31,TRUE
Zr19Fe6,TRUE
Zr19Ti11Si70,TRUE
Zr2(AlNi5)3,FALSE
Zr2(CrCo5)3,TRUE
Zr2(CrFe5)3,TRUE
Zr2(Fe5B)3,TRUE
Zr2(FeCo)9,TRUE
Zr2(Ti5Si)3,TRUE
Zr2(TiSi5)3,TRUE
Zr2.5Nb8.5Co89,TRUE
Zr21(AlNi)2,TRUE
Zr21Al17Ni12,TRUE
Zr21AlNi3,TRUE
Zr21Cu28P,TRUE
Zr21Nb22Cu57,TRUE
Zr21Ti24Si55,TRUE
Zr21Ti4Si25,TRUE
Zr22.5Cu75B2.5,FALSE
Zr22Ti13Si15,TRUE
Zr23Al17Ni10,TRUE
Zr23Nb20Cu57,TRUE
Zr23Ti5Cu22,TRUE
Zr23V30Ni47,TRUE
Zr24.5V25Ni50.5,TRUE
Zr24Cu75B,FALSE
Zr27.5Cu70B2.5,TRUE
Zr27Cu23,FALSE
Zr27V20Ni53,TRUE
Zr28(Nb5Cu19)3,TRUE
Zr28.8Nb33Cu38.2,TRUE
Zr28Al15Ni7,TRUE
Zr28Ti41Cu31,FALSE
Zr29Al11Ni60,TRUE
Zr29Al13Ni58,TRUE
Zr29Al33Ni38,TRUE
Zr29Al9Ni62,TRUE
Zr29Cu70B,TRUE
Zr29V10Ni11,TRUE
Zr2Al16Ni7,TRUE
Zr2Al17Ni6,TRUE
Zr2Al21Ni2,TRUE
Zr2Al2Ni,FALSE
Zr2Al3Ni5,FALSE
Zr2Al41Ni7,TRUE
Zr2Al43Ni5,TRUE
Zr2Al5Ni3,FALSE
Zr2Al7Ni,FALSE
Zr2Al83Ni15,FALSE
Zr2Al89Ni9,TRUE
Zr2AlCo17,TRUE
Zr2AlNi,TRUE
Zr2AlNi17,TRUE
Zr2AlNi2,TRUE
Zr2AlNi7,FALSE
Zr2Co13B5,TRUE
Zr2Co17B,TRUE
Zr2Co17Mo,TRUE
Zr2Co17Ni,TRUE
Zr2Co17Si,TRUE
Zr2Co17W,TRUE
Zr2Cr5Co13,TRUE
Zr2Cr5Fe13,TRUE
Zr2CrCo17,TRUE
Zr2Cu2Ni,TRUE
Zr2Cu3,TRUE
Zr2Cu3Ni5,FALSE
Zr2Cu5Ni3,FALSE
Zr2Cu7Ni,FALSE
Zr2CuNi,TRUE
Zr2CuNi2,TRUE
Zr2Fe17B,TRUE
Zr2Fe18B5,TRUE
Zr2Fe20B3,TRUE
Zr2Fe22B,TRUE
Zr2Fe23,TRUE
Zr2Fe83B15,TRUE
Zr2FeCo17,TRUE
Zr2FeCu2,TRUE
Zr2Mn17Co,TRUE
Zr2Ni3,TRUE
Zr2Ti3Cu5,TRUE
Zr2Ti3Ni5,TRUE
Zr2TiSi,TRUE
Zr2TiSi2,TRUE
Zr2V2Co21,TRUE
Zr2VCo17,TRUE
Zr2VCo22,TRUE
Zr2VNi2,TRUE
Zr3(Fe10B)2,TRUE
Zr30.1Nb30Cu39.9,TRUE
Zr30Ni17B3,TRUE
Zr30Ni19B,TRUE
Zr31(Ti3Si20)3,TRUE
Zr31Ti4Si15,TRUE
Zr32.3Nb25Cu42.7,TRUE
Zr32.5Cu65B2.5,TRUE
Zr33Al13Ni4,TRUE
Zr33Al35Ni32,TRUE
Zr33Nb10Cu57,TRUE
Zr33Ni67,TRUE
Zr33Ti12Si5,TRUE
Zr34.4Nb20Cu45.6,TRUE
Zr34Fe11Si5,TRUE
Zr35(Ni4P)3,TRUE
Zr35(SiNi4)3,TRUE
Zr35Al13Ni2,TRUE
Zr35Fe11B4,TRUE
Zr35Fe14Ir,TRUE
Zr35Fe14Pd,TRUE
Zr35Fe14Rh,TRUE
Zr35Fe14Ru,TRUE
Zr35Ti11Cu54,TRUE
Zr36.6Nb15Cu48.4,TRUE
Zr36Ti9Si55,TRUE
Zr37.5Cu55B7.5,TRUE
Zr37.5Cu60B2.5,TRUE
Zr37.5Sc37.5Fe25,TRUE
Zr37Al12Ni,TRUE
Zr37Ni12P,TRUE
Zr37Ni63,TRUE
Zr37SiNi12,TRUE
Zr38.7Nb10Cu51.3,TRUE
Zr38Al11Ni,TRUE
Zr38Nb5Cu57,TRUE
Zr38V25Ni37,TRUE
Zr39Al10Ni,TRUE
Zr39Al35Ni26,TRUE
Zr39Cu60B,TRUE
Zr39Ti11,TRUE
Zr39Ti26Si35,TRUE
Zr3Al,FALSE
Zr3Al11Ni6,FALSE
Zr3Al13Ni4,TRUE
Zr3Al14Ni3,FALSE
Zr3Al2Ni5,TRUE
Zr3Al38Ni9,TRUE
Zr3Al3Ni4,TRUE
Zr3Al42Ni5,TRUE
Zr3Al4Ni3,FALSE
Zr3Al5Ni2,FALSE
Zr3Al6Ni,FALSE
Zr3Al87Ni10,TRUE
Zr3AlNi,TRUE
Zr3AlNi6,TRUE
Zr3Be2,TRUE
Zr3BeNb,FALSE
Zr3Co15W2,TRUE
Zr3Co17,TRUE
Zr3Co41W6,TRUE
Zr3Co44Mo3,TRUE
Zr3Cr5Co42,TRUE
Zr3Cr6Co41,TRUE
Zr3Cr7Co40,TRUE
Zr3Cu2,TRUE
Zr3Cu2Ni5,TRUE
Zr3Cu3Ni4,TRUE
Zr3Cu4Ni3,TRUE
Zr3Cu5Ni2,TRUE
Zr3Cu6Ni,TRUE
Zr3Cu7,TRUE
Zr3CuNi,TRUE
Zr3CuNi6,TRUE
Zr3Fe15B2,TRUE
Zr3Fe16B,TRUE
Zr3Fe17,TRUE
Zr3Fe22,TRUE
Zr3Fe39B8,TRUE
Zr3Fe40B7,TRUE
Zr3Fe45B2,TRUE
Zr3Fe4Si13,TRUE
Zr3Fe75B22,TRUE
Zr3Fe78B19,TRUE
Zr3Fe80B17,TRUE
Zr3Fe82B15,TRUE
Zr3Fe87B10,TRUE
Zr3Fe90B7,FALSE
Zr3Fe93B4,FALSE
Zr3Nb13Si4,TRUE
Zr3Nb14Si3,TRUE
Zr3Nb5Si2,FALSE
Zr3Ni2,TRUE
Zr3Ni7,TRUE
Zr3Ti14Si3,TRUE
Zr3Ti22Si75,TRUE
Zr3Ti2Si5,TRUE
Zr3Ti3Be4,TRUE
Zr3Ti3Cu4,TRUE
Zr3Ti3Si14,TRUE
Zr3Ti4Cu13,TRUE
Zr3Ti4Si13,TRUE
Zr3Ti5Cu12,TRUE
Zr3Ti7Si40,TRUE
Zr3TiSi,TRUE
Zr3VNi6,TRUE
Zr4(AlNi)3,TRUE
Zr4(Co6Mo)3,TRUE
Zr4(CuNi)3,TRUE
Zr4(Fe25B7)3,TRUE
Zr4(Ti2Si5)3,TRUE
Zr4.5Fe92B3.5,TRUE
Zr40(FeCu19)3,TRUE
Zr40(Ti7Cu13)3,TRUE
Zr40.9Nb5Cu54.1,TRUE
Zr40Al9Ni,TRUE
Zr40Fe7Cu53,TRUE
Zr40FeCu59,TRUE
Zr40Ni59Pd,TRUE
Zr41Al7Ni2,TRUE
Zr41Ni9,TRUE
Zr42.5Cu50B7.5,TRUE
Zr42.5Cu55B2.5,TRUE
Zr42.6Nb1Cu56.4,TRUE
Zr42AlNi7,TRUE
Zr42NbCu57,TRUE
Zr43Nb40Si17,TRUE
Zr44Ti17Cu39,TRUE
Zr45(Al3Ni2)11,TRUE
Zr45Co54Pd,TRUE
Zr46.9Fe30Ni23.1,TRUE
Zr46.9Mn30Ni23.1,TRUE
Zr47.5Cu50B2.5,TRUE
Zr47Nb40Si13,TRUE
Zr47Ti8Si45,TRUE
Zr48Al25Ni27,TRUE
Zr49Cu50B,TRUE
Zr49Nb40Si11,TRUE
Zr49Ni49P2,TRUE
Zr4Al,FALSE
Zr4Al31Ni15,TRUE
Zr4Al33Ni13,TRUE
Zr4Al35Ni11,TRUE
Zr4Al41Ni5,FALSE
Zr4Al5Ni,FALSE
Zr4AlNi5,TRUE
Zr4Be,FALSE
Zr4Co17B4,TRUE
Zr4Co20W,TRUE
Zr4Co21,TRUE
Zr4Co45Mo,TRUE
Zr4CrNi5,TRUE
Zr4Cu5Ni,TRUE
